SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.448911223,42,0,2283.0,,8,0,1,0,0.0
0,0.02646099,78,0,0.219156169,5000.0,18,0,2,0,0.0
0,0.021812227,62,0,0.007284674,7000.0,7,0,0,0,0.0
0,0.386047227,47,0,9809.0,0.0,7,0,1,0,1.0
0,0.013056972,75,0,0.735057596,4600.0,12,0,2,0,0.0
0,0.014505791,78,0,0.107973007,4000.0,8,0,1,0,0.0
0,0.191583489,30,0,0.440166266,4570.0,5,0,1,0,1.0
0,0.076761138,28,0,0.101020621,4800.0,5,0,0,0,0.0
0,0.065048617,45,0,0.245786706,7416.0,7,0,2,0,2.0
0,0.031568745,84,0,1.207792208,1000.0,13,0,2,0,0.0
0,0.144473989,47,0,0.315594329,9169.0,4,0,1,0,2.0
0,0.953130859,54,0,0.406390736,9325.0,4,0,1,0,2.0
0,0.006825939,58,0,0.436394401,6500.0,10,0,4,0,2.0
0,0.539914449,59,1,1976.0,,6,0,1,0,0.0
0,0.007817826,68,0,0.001764291,2833.0,3,0,0,0,0.0
0,0.142779187,56,0,0.197753244,5162.0,7,0,1,0,0.0
0,0.042713065,62,0,2564.0,,13,0,1,0,0.0
0,0.024079358,50,0,1.008695652,2989.0,8,0,1,0,0.0
0,0.006049258,84,0,0.284857571,2000.0,8,0,0,0,0.0
0,0.750487553,59,0,0.371199011,8089.0,13,0,2,0,3.0
0,0.097266832,81,0,0.004548094,10333.0,3,0,0,0,0.0
0,0.005727431,51,0,0.000491723,6100.0,5,0,0,0,0.0
0,0.021021386,34,0,0.650175374,5416.0,10,0,1,0,1.0
1,0.9999999,37,0,134.0,,3,2,0,1,3.0
0,0.229588511,55,0,1850.5,1.0,15,0,1,0,0.0
0,0.009392092,51,0,0.621875625,5000.0,12,0,2,0,0.0
0,0.266449328,46,0,0.707996406,2225.0,6,0,1,0,2.0
0,0.550689862,44,0,0.132908119,5800.0,3,0,0,0,3.0
0,0.428368108,39,0,0.602427097,5520.0,14,0,2,0,1.0
0,0.024429864,81,0,0.086213445,7898.0,14,0,1,0,0.0
1,1.603993344,46,2,0.007949603,6666.0,2,3,0,0,3.0
0,0.062462502,48,0,2867.0,,8,0,1,0,0.0
1,0.993335555,31,0,0.068227425,4484.0,6,0,0,0,1.0
0,0.213191726,55,0,0.548445362,7750.0,28,0,2,0,2.0
0,0.050115831,67,0,0.008570612,10500.0,8,0,0,0,0.0
0,0.0,33,1,0.280671439,4050.0,5,0,2,0,3.0
0,0.0,45,0,0.0,2000.0,3,0,0,0,0.0
0,0.0,48,0,1.788359788,1700.0,4,0,2,0,0.0
1,0.9999999,29,0,0.0,1167.0,1,0,0,0,1.0
1,0.9999999,37,0,0.436531365,2709.0,1,2,1,1,1.0
0,0.606590818,57,0,2590.0,,11,0,2,0,0.0
0,0.054346547,36,1,0.376021798,1100.0,3,0,0,0,0.0
0,0.741410344,61,0,0.578760275,4500.0,9,0,2,0,0.0
0,0.086091875,52,0,0.28951642,11083.0,13,0,2,0,1.0
1,0.000603129,56,2,0.378108177,3900.0,9,0,1,0,5.0
0,0.023202219,76,0,0.002829807,7420.0,7,0,0,0,0.0
0,0.9999999,62,0,0.003512564,3700.0,1,0,0,0,0.0
0,0.131316739,42,0,0.075191225,6928.0,5,0,0,0,5.0
0,0.077886004,56,0,0.179017485,1200.0,3,0,0,0,2.0
0,0.40684771,61,1,2247.0,,6,0,1,0,0.0
0,0.274288962,56,1,0.324306473,9083.0,9,0,1,0,1.0
0,0.074913303,55,0,0.289338361,2916.0,11,0,1,0,0.0
0,0.054779152,73,0,0.031494751,6000.0,5,0,0,0,2.0
1,0.022026432,75,3,0.0,3352.0,5,1,0,2,0.0
0,0.098374466,34,0,0.536432946,8000.0,12,0,3,0,3.0
0,0.000530044,68,1,556.0,,9,0,0,0,0.0
0,0.193741932,31,0,0.612378459,5347.0,12,0,2,0,0.0
0,0.020554194,78,0,0.008664741,4500.0,10,0,0,0,0.0
1,0.828509527,50,1,0.540071864,6400.0,8,0,3,1,0.0
1,0.881071894,61,1,0.408118657,6404.0,16,0,1,0,0.0
0,0.046861506,36,0,0.196903857,7363.0,11,0,2,0,1.0
0,0.033256032,52,0,0.319679565,6615.0,8,0,1,0,3.0
0,0.049062849,67,0,0.200516629,15484.0,16,0,3,0,1.0
1,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0
0,0.366469275,33,0,0.038622129,2873.0,4,0,0,0,3.0
0,0.05339822,59,0,0.24115177,5000.0,5,0,2,0,0.0
0,0.297326726,63,0,0.465317206,4050.0,10,0,2,0,1.0
0,0.145603022,77,0,0.313491151,4350.0,10,0,1,0,0.0
0,0.003481557,72,1,0.423430628,2500.0,13,0,0,0,0.0
0,0.215568862,24,0,3.0,0.0,1,0,0,0,0.0
0,0.34871491,46,0,0.97549991,5550.0,5,0,3,0,2.0
0,0.023909734,67,0,0.006508206,3533.0,8,0,0,0,1.0
0,0.06188717,34,0,1184.0,0.0,7,0,1,0,0.0
0,0.430327783,65,0,0.416902471,5300.0,7,0,1,0,0.0
1,5.148736038,35,0,2432.0,,3,0,1,0,
0,0.186129562,60,0,1704.0,,7,0,1,0,0.0
0,0.169839044,66,0,0.195912216,10616.0,19,0,1,0,0.0
0,0.254114337,36,0,0.672094618,5833.0,5,0,2,0,0.0
0,0.073102186,40,0,0.133946421,2500.0,6,0,0,0,0.0
0,0.098579055,74,0,0.588186008,2386.0,12,0,1,0,0.0
0,0.690012601,36,0,1267.0,,4,0,0,0,0.0
1,0.856053207,63,1,0.185616651,12875.0,20,0,1,0,0.0
0,0.0,47,0,0.248707737,11800.0,8,0,1,0,1.0
0,0.227888606,41,0,0.322327325,5602.0,5,0,1,0,0.0
0,0.01814079,58,0,0.228461923,6000.0,5,0,1,0,1.0
0,0.079435845,37,0,0.180971139,13200.0,7,0,2,0,3.0
0,0.030933616,58,0,0.008618128,3364.0,2,0,0,0,0.0
1,0.87367909,69,1,0.443901355,4500.0,11,0,0,0,0.0
0,0.212192942,46,0,0.987493203,1838.0,8,0,1,0,0.0
0,0.026129095,55,1,0.367650588,12500.0,23,0,2,0,2.0
0,0.026302918,49,1,0.239067055,5830.0,16,0,1,0,2.0
0,0.016773843,58,0,0.08249057,18292.0,9,0,1,0,5.0
0,0.660975235,60,1,0.264315028,10233.0,11,0,1,0,0.0
0,0.063583072,35,0,201.0,,12,0,0,0,0.0
1,0.067881347,47,3,0.271821529,4616.0,13,0,1,1,1.0
0,0.148121914,45,0,0.282024578,4800.0,7,0,1,0,0.0
0,0.727369684,41,0,1.470529471,1000.0,8,0,1,0,0.0
0,0.092678207,26,0,0.012493753,2000.0,2,0,0,0,0.0
0,0.057728748,90,0,91.0,,5,0,0,0,
0,0.012285422,64,0,1466.0,,6,0,1,0,0.0
0,0.001119808,56,0,0.190629183,3734.0,12,0,1,0,0.0
0,0.038826694,62,1,0.360127974,5000.0,3,0,1,0,0.0
0,0.005849708,85,0,3.0,,1,0,0,0,0.0
0,0.034720071,62,0,0.207050329,4708.0,10,0,1,0,1.0
0,0.410160911,39,0,0.550859885,7500.0,13,0,1,0,2.0
0,0.037478215,52,0,0.702882853,6000.0,16,0,3,0,0.0
0,0.099791757,55,0,3139.0,,5,0,2,0,0.0
0,0.019349033,65,0,1879.0,,12,0,1,0,0.0
0,0.12038977,64,0,0.292123085,22000.0,24,0,2,0,0.0
0,0.006533973,83,0,0.170139302,8398.0,9,0,1,0,0.0
0,0.9999999,69,0,0.248214796,3500.0,2,0,1,0,0.0
1,0.9999999,62,0,0.053236691,4000.0,4,1,0,0,0.0
0,0.000207368,45,0,0.304555653,10250.0,9,0,1,0,3.0
0,0.315694197,44,0,0.554289142,5000.0,7,0,2,0,3.0
0,0.377652529,74,0,0.604504417,10300.0,9,0,2,0,0.0
1,0.978986089,59,0,0.675391591,4851.0,9,0,1,0,0.0
0,0.021281369,50,0,0.30103201,11433.0,11,0,2,0,2.0
0,0.061154383,37,0,0.749562609,4000.0,9,0,2,0,2.0
0,0.001646962,32,0,2.0,,5,0,0,0,0.0
0,0.451976521,49,0,0.413117377,5000.0,11,0,1,0,1.0
0,0.005732951,39,0,0.26582156,10333.0,7,0,2,0,1.0
0,0.931825674,60,0,5979.0,,6,0,2,0,0.0
0,0.208131284,39,0,0.387415401,5466.0,6,0,1,0,2.0
0,0.028395788,63,1,2197.0,,21,0,2,0,
0,0.146916798,38,0,0.364344349,4750.0,6,0,2,0,2.0
0,0.053499822,71,0,0.563161609,2833.0,8,0,2,0,0.0
0,0.00836498,79,0,0.004461538,6499.0,13,0,0,0,0.0
0,0.431854815,35,0,0.264257482,3541.0,7,0,1,0,2.0
0,0.231717885,66,0,1461.0,,7,0,2,0,0.0
0,0.016489697,65,0,2441.0,,13,0,2,0,
0,0.118402365,75,0,0.230256581,3000.0,7,0,0,0,0.0
0,0.000742556,37,0,0.444522868,7083.0,9,0,1,0,2.0
0,0.191723652,58,0,0.211241218,14944.0,5,0,3,0,0.0
1,0.350010484,49,0,1.469265367,2000.0,9,0,3,0,2.0
1,0.468728719,84,1,0.429058996,2050.0,11,0,1,0,0.0
0,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
0,0.073312191,49,0,76.0,0.0,2,0,0,0,1.0
0,0.83262043,63,0,0.56322107,8580.0,14,0,2,0,0.0
1,0.945729791,41,0,259.0,,4,2,0,2,0.0
0,0.121637871,64,0,0.351026649,4577.0,7,0,1,0,0.0
1,1.0061529,44,0,0.464709204,7083.0,6,1,1,0,3.0
0,0.034027599,60,0,121.0,,6,0,0,0,0.0
0,0.022994193,70,0,0.036282858,2700.0,7,0,0,0,0.0
1,0.988883007,52,1,0.449563001,10983.0,4,0,2,1,2.0
1,0.279136242,44,2,0.253754332,7790.0,17,0,2,0,0.0
0,0.179776734,33,0,0.398161134,6416.0,11,0,2,0,0.0
0,0.097043249,48,0,0.348434453,8718.0,6,0,1,0,4.0
0,0.570611308,58,0,1.265262597,3750.0,11,0,2,0,1.0
1,6.0,63,0,0.015710545,4200.0,1,0,0,0,0.0
0,0.0,76,0,0.454199012,7084.0,14,0,2,0,0.0
0,0.016157598,54,0,0.13228734,6500.0,12,0,1,0,1.0
0,0.9999999,36,0,234.0,,1,0,0,0,0.0
0,0.772768233,49,0,0.343838296,4600.0,10,0,0,0,1.0
0,0.135457546,66,0,0.216021393,8600.0,29,0,2,0,0.0
1,0.0,61,2,0.915542229,2000.0,8,0,1,2,1.0
1,0.0,32,0,447.0,,4,1,0,0,0.0
0,0.086674623,46,0,1728.0,,10,0,2,0,0.0
0,0.384244163,49,1,0.773424191,1760.0,8,0,1,0,4.0
0,0.021698047,29,0,4439.0,,6,0,3,0,0.0
0,0.013809531,54,0,0.087652058,6000.0,10,0,0,0,1.0
0,0.9999999,51,0,552.0,,1,0,0,0,0.0
0,0.147029922,58,0,1719.0,,6,0,1,0,0.0
0,0.002109616,63,0,0.404159382,10866.0,14,0,2,0,0.0
0,0.235479759,41,0,0.304126522,5500.0,10,0,2,0,2.0
0,0.010968882,62,0,0.035823382,3600.0,6,0,1,0,0.0
0,0.9999999,84,0,0.0,,3,0,0,0,0.0
0,0.850947777,58,0,0.389631315,10550.0,9,0,1,0,3.0
0,0.076144188,51,1,0.163426926,8333.0,6,0,1,0,0.0
0,0.0,68,0,0.513970878,5081.0,8,0,2,0,2.0
0,0.574118398,37,0,0.353884329,10477.0,7,0,2,0,2.0
0,0.075800793,38,1,3481.0,,6,0,1,0,
0,0.492059098,52,0,0.344913772,4000.0,4,0,1,0,0.0
0,0.394536602,34,0,0.488870152,5929.0,9,0,2,0,0.0
0,0.048924443,67,0,0.130455333,6346.0,9,0,1,0,0.0
0,0.017800871,66,0,0.005845255,6500.0,7,0,0,0,1.0
0,0.281711588,38,0,0.420606677,5900.0,11,0,1,0,3.0
1,0.590013063,28,0,2863.0,,13,0,1,0,0.0
0,0.278512178,56,0,0.403243724,4500.0,11,0,1,0,0.0
0,0.056650302,58,0,0.46321456,3900.0,7,0,1,0,1.0
0,0.032364981,50,0,1292.5,1.0,12,0,2,0,1.0
0,0.497952576,47,0,0.149895725,3835.0,4,0,0,0,1.0
0,0.072793294,67,0,1159.0,,10,0,1,0,0.0
0,0.003549622,80,0,0.001618893,10500.0,8,0,0,0,0.0
0,0.253876313,70,0,0.333267012,5025.0,9,0,2,0,1.0
0,0.02886065,46,0,0.308246073,4583.0,9,0,1,0,2.0
0,0.352195598,56,0,0.5843913,10160.0,17,0,2,0,3.0
0,0.181818182,26,1,0.110825478,3500.0,4,0,0,0,1.0
0,0.39513902,44,1,0.361081946,20000.0,11,0,2,0,3.0
0,0.565546651,36,0,0.129313025,6433.0,5,0,0,0,1.0
0,0.442160283,59,0,0.31188872,4600.0,8,0,0,0,1.0
0,0.109966061,50,0,0.033163903,12000.0,15,0,0,0,0.0
0,0.022753858,36,0,2216.0,,5,0,2,0,
0,0.017627087,41,0,0.299092121,15750.0,10,0,3,0,1.0
1,0.829524411,72,0,0.595708364,4100.0,8,1,2,0,0.0
0,0.0,58,0,0.291902699,3000.0,5,0,0,0,0.0
1,0.002527536,56,0,0.126195836,7107.0,11,1,0,0,2.0
0,0.0,41,0,0.989526303,4200.0,8,0,2,0,2.0
0,0.272134345,47,0,0.102789721,10000.0,11,0,0,0,4.0
0,0.136156557,69,0,0.153053376,6500.0,7,0,1,0,0.0
0,0.025676607,54,0,0.404750245,4083.0,14,0,1,0,0.0
0,0.285477984,43,0,0.571142952,3000.0,14,0,2,0,2.0
0,0.069269464,64,0,1496.0,,10,0,1,0,0.0
0,0.097012029,50,0,0.030957523,8333.0,6,0,0,0,0.0
0,0.050840321,86,0,0.012383049,3633.0,5,0,0,0,0.0
0,0.035830845,77,0,0.00443787,3379.0,3,0,0,0,1.0
0,0.0,31,0,0.472244146,3800.0,5,0,1,0,1.0
0,0.233870458,47,0,2039.0,,11,0,0,0,1.0
0,0.076630428,53,0,0.592298137,4024.0,17,0,2,0,0.0
0,0.661482921,29,0,71.0,0.0,3,0,0,0,1.0
0,0.038733636,37,0,0.00634591,8666.0,5,0,0,0,1.0
0,0.206793637,45,0,0.277044855,7200.0,9,0,0,0,2.0
0,0.007424017,85,0,0.00155521,4500.0,5,0,0,0,0.0
0,0.9999999,42,0,0.465876061,8600.0,4,0,2,0,0.0
1,1.540706605,26,0,174.0,,4,0,0,0,0.0
0,0.144171166,44,0,0.155565358,6800.0,4,0,1,0,0.0
1,0.757400893,44,2,0.651397977,3361.0,15,0,1,0,1.0
1,0.159312481,79,5,0.042422511,7000.0,15,0,0,0,1.0
1,0.530615261,49,2,0.709776846,8110.0,16,0,3,0,2.0
1,0.898033126,55,1,0.506091846,3200.0,11,0,1,0,1.0
1,0.356006086,52,1,4242.0,,23,0,2,0,2.0
0,0.011464238,52,1,0.623261694,2372.0,10,0,0,0,0.0
0,0.268907442,69,0,0.597126796,1600.0,11,0,1,0,0.0
0,0.996224096,53,0,0.37301307,2830.0,8,0,0,0,0.0
0,0.039390619,47,1,0.005955026,11250.0,5,0,0,0,0.0
0,0.003526377,75,0,769.0,,8,0,1,0,0.0
0,0.0,24,0,0.338051624,1200.0,2,0,0,0,0.0
0,0.9999999,57,0,2616.0,,6,0,2,0,0.0
1,0.9999999,30,0,59.0,,1,1,0,0,0.0
0,0.032315223,61,0,0.095726068,4000.0,4,0,0,0,0.0
0,0.11197524,32,0,0.110696921,6169.0,8,0,0,0,0.0
0,0.03496421,46,0,0.120167096,11250.0,9,0,1,0,1.0
0,0.216991093,63,0,0.341203999,4700.0,6,0,1,0,0.0
0,0.040096447,82,0,0.173958333,2879.0,16,0,1,0,0.0
0,0.019167476,63,0,0.290338708,8000.0,18,0,2,0,0.0
0,0.745823566,53,0,0.649481865,3859.0,9,0,3,0,0.0
0,0.041791516,58,0,1.274898603,2218.0,22,0,3,0,0.0
0,0.473730649,44,0,0.270750988,7083.0,13,0,1,0,0.0
0,0.003228219,69,0,0.148885111,10000.0,6,0,1,0,0.0
0,0.938544767,74,0,1.341847935,5010.0,18,0,2,0,0.0
0,0.278760994,63,0,0.497994896,2742.0,7,0,1,0,0.0
0,0.012070615,77,0,0.012472487,2725.0,14,0,0,0,0.0
0,0.170635095,62,0,0.15642708,6705.0,4,0,0,0,0.0
1,0.484552615,25,2,0.088184488,11577.0,12,0,1,0,0.0
0,0.341938705,54,1,0.226431265,5833.0,6,0,0,0,1.0
0,0.17824167,42,0,0.190567453,12000.0,5,0,1,0,4.0
0,0.003554418,72,0,0.438219204,5300.0,9,0,1,0,0.0
0,0.23240686,58,0,0.093575047,3750.0,5,0,0,0,0.0
1,0.233600071,48,2,0.260111531,15600.0,22,0,1,0,0.0
0,0.932413517,63,0,0.389122176,5000.0,8,0,1,0,0.0
1,1.024325225,64,1,1.418986438,1400.0,7,1,1,0,0.0
0,0.042957727,64,0,532.0,,4,0,1,0,0.0
0,0.184476515,32,0,0.444956049,7166.0,11,0,2,0,0.0
0,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0.0
0,0.0,71,0,1785.0,,10,0,2,0,0.0
1,0.427678398,37,0,1.118551043,2732.0,12,0,2,0,1.0
0,0.040684552,57,0,2243.0,,9,0,1,0,0.0
1,0.779026217,36,1,2.979502196,1365.0,7,1,0,2,1.0
0,0.051031947,70,0,0.265249216,5737.0,7,0,1,0,0.0
0,0.014550971,55,0,1511.0,,10,0,1,0,1.0
0,0.129725004,53,0,0.331185424,9000.0,5,0,2,0,1.0
1,0.0,23,0,0.079100749,1200.0,1,0,0,1,0.0
0,0.444980106,43,1,0.152105987,8000.0,4,0,0,0,1.0
0,0.03427468,41,0,29.0,,3,0,0,0,0.0
0,0.0,66,0,0.561996161,5209.0,6,0,1,0,0.0
0,0.0,76,0,48.0,,6,0,0,0,0.0
0,0.148780929,87,0,0.077598315,2847.0,4,0,0,0,0.0
0,0.001811561,65,0,1016.0,,8,0,1,0,0.0
0,0.458144996,55,0,0.944013997,4000.0,10,0,2,0,0.0
0,0.116473851,56,0,0.820917908,10000.0,19,0,5,0,0.0
0,0.553633691,47,0,0.539946934,6783.0,11,0,1,0,2.0
1,0.919665459,48,1,0.699514424,3500.0,12,0,0,0,3.0
0,0.064583144,47,0,0.409843351,9000.0,12,0,2,0,1.0
0,0.071862867,57,0,0.755153029,1600.0,6,0,1,0,0.0
0,0.109295583,41,0,0.281120145,11069.0,6,0,2,0,0.0
0,0.138976837,24,0,0.663824604,820.0,4,0,0,0,0.0
1,0.82000786,30,3,0.345737295,3600.0,8,0,0,0,0.0
1,0.299580028,53,3,0.527953586,1895.0,5,0,0,0,0.0
1,0.267865231,30,0,1.231256248,3000.0,11,0,2,0,1.0
0,0.003966652,75,0,1006.0,,6,0,0,0,
0,0.587416716,43,0,0.453315881,4583.0,8,0,2,0,6.0
0,0.532220677,50,0,34.0,,1,0,0,0,0.0
0,0.0,56,0,168835.0,,10,0,3,0,2.0
0,0.9999999,26,0,332.0,,2,0,0,0,0.0
1,0.924601885,43,1,0.367097806,6880.0,4,0,0,0,1.0
0,0.504271608,48,0,0.120262391,10975.0,5,0,1,0,0.0
0,0.028296696,50,0,0.404296652,8750.0,21,0,2,0,2.0
0,0.015178894,51,0,0.12452716,6608.0,3,0,0,0,1.0
0,0.025995667,61,0,3471.0,,6,0,1,0,0.0
0,0.259124447,60,0,0.118088191,10000.0,12,0,0,0,1.0
0,0.083916385,60,0,2835.0,,6,0,2,0,
1,0.957735342,52,2,0.346141765,9550.0,19,0,1,2,2.0
0,0.04513975,40,0,0.268780348,3500.0,6,0,0,0,0.0
0,0.0,47,0,4013.0,,12,0,2,0,0.0
0,0.09781335,75,0,0.096627048,15564.0,9,0,1,0,1.0
0,0.287227575,59,1,0.441855814,10000.0,24,0,1,0,1.0
1,0.9999999,33,0,0.369219825,4216.0,7,0,0,0,1.0
1,0.941922581,52,0,0.91622027,4666.0,9,0,2,0,0.0
0,0.353982851,63,0,0.349319195,8298.0,14,0,1,0,0.0
0,0.088921477,48,0,903.0,,4,0,1,0,0.0
0,0.007254783,76,0,0.094891838,5500.0,11,0,1,0,0.0
0,0.600470035,37,0,0.151017494,2800.0,5,0,0,0,0.0
0,0.9999999,50,0,0.141167395,11666.0,2,0,1,0,0.0
0,0.327227713,58,0,2738.0,,10,0,1,0,
1,0.879140107,45,0,0.618873297,9833.0,11,0,2,0,0.0
0,0.049032039,45,0,0.375395034,4429.0,7,0,1,0,0.0
0,0.928791475,45,0,0.138312415,8046.0,7,0,0,0,2.0
0,0.011210803,56,0,0.714938589,3500.0,10,0,2,0,2.0
0,0.019115877,69,0,0.415116279,6019.0,14,0,1,0,0.0
1,0.558090577,46,0,3719.0,,14,0,2,0,0.0
0,0.860514557,46,0,0.373078365,8000.0,12,0,1,0,1.0
1,0.682317682,41,0,0.238568588,3520.0,4,1,0,0,1.0
0,0.059989886,51,0,2145.0,,18,0,2,0,0.0
0,0.246240637,54,0,1.040989753,4000.0,10,0,1,0,1.0
0,0.02236689,79,0,32.0,,6,0,0,0,0.0
1,0.57283995,36,1,0.470005999,6667.0,10,0,2,0,0.0
1,0.875511112,43,0,0.897811918,4295.0,10,0,1,0,0.0
0,0.082121859,42,0,0.510280374,3744.0,15,0,2,0,2.0
0,0.228564146,36,0,0.479802693,7500.0,8,0,2,0,0.0
1,0.52568426,30,1,637.0,,11,0,0,0,0.0
0,0.295928252,47,0,0.283765445,14000.0,6,0,2,0,1.0
0,0.634113193,36,0,0.269216348,8000.0,4,0,1,0,1.0
0,0.748489196,34,0,1929.0,,8,0,0,0,0.0
1,0.559413894,62,1,4456.0,,18,0,3,0,
0,0.405910449,28,0,0.136026817,5667.0,10,0,0,0,0.0
0,0.007373835,68,0,0.213453329,8666.0,10,0,1,0,0.0
0,0.243975602,40,0,0.779442613,3336.0,6,0,1,0,1.0
0,0.442739059,61,0,797.0,,6,0,0,0,0.0
0,0.035658506,38,0,0.150106237,8000.0,7,0,3,0,0.0
1,0.678506809,41,2,2529.0,0.0,6,0,2,0,0.0
0,0.290541705,45,0,0.576940904,8629.0,6,0,2,0,0.0
1,0.549163935,47,2,2.131245836,1500.0,13,0,1,0,0.0
0,0.627712606,64,0,0.487323944,4969.0,8,0,2,0,0.0
1,1.081845602,31,0,0.188051174,8050.0,8,0,0,0,0.0
0,0.214757035,60,1,0.480843653,5167.0,12,0,2,0,1.0
1,0.396461935,59,0,0.827879581,4583.0,16,0,0,1,1.0
0,0.9999999,37,0,0.195120325,15000.0,5,0,1,0,2.0
0,0.060568034,53,0,0.465609378,5800.0,9,0,2,0,0.0
0,0.014873141,54,0,0.095093882,1650.0,3,0,0,0,2.0
1,0.190305402,31,0,0.52424081,1876.0,6,0,0,1,0.0
0,0.015077955,81,0,0.333719583,2588.0,21,0,2,0,0.0
0,0.0155281,42,0,1253.0,,6,0,1,0,0.0
0,0.245835236,54,1,0.471013445,6916.0,16,0,2,0,0.0
0,0.373496665,41,0,0.557460164,8283.0,16,0,2,0,2.0
1,0.044022494,56,1,0.537692462,5000.0,7,1,2,0,2.0
0,0.015718747,51,1,0.319539957,8433.0,9,0,1,0,0.0
0,0.044012692,45,0,0.313723856,12000.0,21,0,1,0,0.0
0,0.232321396,28,1,0.039192162,5000.0,9,0,0,0,0.0
0,0.212140418,39,0,0.339830844,15133.0,13,0,3,0,3.0
0,0.9999999,38,0,0.43369976,5821.0,7,0,1,0,4.0
0,0.269170633,71,0,0.616691654,2000.0,7,0,0,0,0.0
0,0.9999999,52,0,0.099374022,7667.0,4,0,0,0,2.0
1,0.9999999,49,0,2377.0,,1,1,1,1,3.0
0,0.020225958,70,0,0.074935401,8900.0,56,0,0,0,2.0
1,0.9999999,50,0,0.035514019,3744.0,1,0,0,0,1.0
0,0.841031794,55,0,0.159525379,3033.0,2,0,0,0,0.0
0,0.131363788,59,0,0.270178005,4100.0,10,0,2,0,0.0
0,0.020199192,77,0,0.210114574,16233.0,3,0,1,0,1.0
0,0.079831276,75,0,0.584734212,2200.0,9,0,0,0,0.0
0,0.0,51,0,0.347563701,4473.0,11,0,1,0,0.0
0,0.003509302,70,1,3125.0,,8,0,2,0,
0,0.000933271,70,0,929.0,,2,0,1,0,
0,0.463902009,59,1,2195.0,,10,0,0,0,0.0
0,0.034399595,86,0,0.172830725,4217.0,13,0,1,0,0.0
0,0.221030494,47,0,0.267415518,10593.0,7,0,2,0,2.0
1,0.62501335,65,4,0.565614208,12161.0,20,1,1,1,1.0
0,0.139931167,71,0,0.265500152,9886.0,19,0,1,0,0.0
1,0.974681222,39,1,4340.0,,12,0,3,0,0.0
0,0.0,53,1,0.0,6747.0,1,0,0,0,3.0
0,0.110272243,64,0,0.054977093,2400.0,2,0,0,0,1.0
1,0.26056397,50,3,0.538659478,8160.0,13,0,1,2,0.0
0,0.195943805,64,0,2131.0,,5,0,1,0,0.0
0,0.312496728,63,0,0.338682302,6480.0,20,0,2,0,0.0
0,0.005190229,54,0,0.34495688,2666.0,6,0,1,0,2.0
0,0.939411895,57,0,0.572927174,4956.0,5,0,2,0,1.0
0,0.010511397,33,0,0.225849095,9833.0,6,0,2,0,0.0
0,0.152989578,47,1,2085.0,,10,0,0,0,2.0
0,0.087128755,47,0,0.122487751,10000.0,8,0,0,0,4.0
0,0.404643606,56,0,0.380067568,13615.0,12,0,2,0,2.0
0,0.002208866,79,0,0.291435068,7915.0,16,0,1,0,0.0
1,0.769761691,51,1,0.534883721,6750.0,10,0,2,3,2.0
0,0.101234523,41,0,0.397365317,5085.0,10,0,1,0,0.0
0,0.032273877,83,0,0.025249868,1900.0,4,0,0,0,0.0
0,0.217303293,79,0,841.0,,6,0,0,0,0.0
0,0.850299401,54,0,0.2921875,3839.0,4,0,1,0,0.0
0,0.050341898,75,1,1.472515269,1800.0,15,0,1,0,0.0
1,0.0,46,1,0.497127097,4350.0,8,0,0,1,1.0
0,0.131093445,60,0,0.081574353,6300.0,10,0,1,0,2.0
0,0.020545155,51,0,0.074226451,11666.0,7,0,0,0,0.0
0,0.425203807,36,0,0.709304958,4416.0,9,0,1,0,0.0
1,1.03150349,41,6,0.316843547,11683.0,4,0,1,1,1.0
1,0.476617019,46,1,0.458705561,5484.0,8,0,1,4,0.0
0,0.046591232,71,0,0.390614562,5987.0,12,0,1,0,0.0
0,0.18853215,61,0,4903.0,,14,0,2,0,1.0
0,0.408499455,32,1,0.1193251,5748.0,4,0,0,0,3.0
0,0.9999999,61,0,0.301945101,5500.0,2,0,1,0,1.0
0,0.084097001,44,0,1391.0,,7,0,1,0,0.0
0,0.0,66,0,4347.0,,10,0,2,0,0.0
0,0.032463316,30,0,0.179394613,3600.0,4,0,0,0,0.0
0,0.241630277,59,0,2200.0,,8,0,1,0,1.0
0,0.0,79,0,0.0,,4,0,0,0,
0,0.010474738,85,0,11.0,,3,0,0,0,0.0
0,0.890712311,43,0,0.160382775,5224.0,3,0,0,0,0.0
0,0.007586033,62,0,860.0,,7,0,1,0,
1,0.9999999,74,2,0.361409648,4000.0,4,1,1,1,0.0
1,0.9999999,37,98,0.00757815,3166.0,0,98,0,98,0.0
1,0.488656994,58,0,0.98980592,5100.0,20,0,3,0,0.0
0,0.9999999,50,0,1.144573488,2496.0,3,0,2,0,2.0
0,0.194619123,46,0,3008.0,,9,0,2,0,0.0
0,0.019399815,67,0,0.078830994,5200.0,11,0,0,0,0.0
0,0.579772037,49,0,0.331863572,7710.0,10,0,0,0,1.0
0,0.143435159,59,0,0.860308025,3700.0,31,0,3,0,0.0
